wave flux_norm flux_err cont_fit cont_err
1140.086669921875 1.233388900756836 0.26817449927330017 3.4476206069687654e-15 0.01928130497597567
1140.0966796875 0.8068084716796875 0.22893376648426056 3.4478520587216026e-15 0.01937933399868467
1140.1065673828125 1.0321426391601562 0.246878981590271 3.4480780047602827e-15 0.019478595674474783
1140.1165771484375 0.6646080613136292 0.2154543697834015 3.4483041625571996e-15 0.01957786389732436
1140.1265869140625 1.1736606359481812 0.26023656129837036 3.448527355738801e-15 0.019677109105472122
1140.136474609375 1.1533654928207397 0.2554491460323334 3.4487452549644823e-15 0.019775107598892755
1140.146484375 1.1419047117233276 0.25499090552330017 3.4489631541901634e-15 0.019874259296218846
1140.156494140625 1.098023533821106 0.25231629610061646 3.4491780888005292e-15 0.019973325127797783
1140.1663818359375 1.0843956470489502 0.2508467733860016 3.4493879412132115e-15 0.020071088201670566
1140.1763916015625 1.04310941696167 0.24589169025421143 3.4495977936258937e-15 0.02016994280043649
1140.1864013671875 0.5187960863113403 0.19651326537132263 3.4498046814232606e-15 0.02026865444485174
1140.1964111328125 0.8808093667030334 0.23151566088199615 3.4500090281217857e-15 0.020366015835305035
1140.206298828125 1.0817739963531494 0.24751821160316467 3.4502082926226273e-15 0.02046441437876466
1140.21630859375 1.1811556816101074 0.25446265935897827 3.450407345365232e-15 0.020562628080876767
1140.226318359375 0.9852467179298401 0.23901990056037903 3.4506036452507582e-15 0.020659446988273704
1140.2362060546875 0.9549371004104614 0.2362995743751526 3.4507950746968377e-15 0.020757250209498965
1140.2462158203125 1.0382097959518433 0.2430402636528015 3.4509862923846803e-15 0.020854826216124788
1140.2562255859375 0.9808396100997925 0.23744609951972961 3.4511747572154444e-15 0.020950973703028484
1140.26611328125 1.0402194261550903 0.2427925169467926 3.4513583516067618e-15 0.02104805655501882
1140.276123046875 1.2332940101623535 0.25804874300956726 3.4515415224816055e-15 0.02114487507894746
1140.2861328125 1.0943641662597656 0.24618962407112122 3.4517223640158443e-15 0.021240242662986488
1140.2960205078125 0.7891863584518433 0.22183053195476532 3.4518981233523996e-15 0.021336501492371686
1140.3060302734375 1.428146243095398 0.2716163694858551 3.452073670930718e-15 0.02143246223887982
1140.3160400390625 1.0959186553955078 0.2476244419813156 3.4522466774101947e-15 0.021528115539336815
1140.325927734375 1.090226411819458 0.24564233422279358 3.4524150252084615e-15 0.021622287513311887
1140.3359375 0.8992955088615417 0.2318573147058487 3.452582737732018e-15 0.021717298399135148
1140.345947265625 0.9543968439102173 0.23625975847244263 3.4527481209149693e-15 0.021811973638124933
1140.3558349609375 1.231624722480774 0.25761133432388306 3.4529088454167108e-15 0.021905158635536652
1140.3658447265625 1.0930286645889282 0.24729107320308685 3.4530691464019787e-15 0.021999144265208725
1140.3758544921875 0.8694872260093689 0.22882604598999023 3.4532269062884048e-15 0.022092768711263512
1140.3858642578125 1.3979876041412354 0.26906874775886536 3.453382125075989e-15 0.022184893050398585
1140.395751953125 1.2313820123672485 0.2571319043636322 3.4535328969406004e-15 0.022277779054775307
1140.40576171875 0.8982227444648743 0.23160016536712646 3.4536830335305012e-15 0.02237028977913761
1140.415771484375 1.1188689470291138 0.24894492328166962 3.453830840779797e-15 0.022461291279706686
1140.4256591796875 1.0082240104675293 0.2403828501701355 3.4539744128643567e-15 0.022553029465239623
1140.4356689453125 0.952896237373352 0.23571549355983734 3.454117137915969e-15 0.022644369477270047
1140.4456787109375 0.7887797951698303 0.22151166200637817 3.4542575336269764e-15 0.022734196856847282
1140.45556640625 1.288974404335022 0.2615601122379303 3.4543936941732476e-15 0.022824732244769323
1140.465576171875 0.7357965111732483 0.21728000044822693 3.4545292194448083e-15 0.02291485059209966
1140.4755859375 1.1016602516174316 0.24780306220054626 3.454662203617527e-15 0.023003466827853057
1140.4854736328125 0.906305193901062 0.23265168070793152 3.4547911643837467e-15 0.023092756909143072
1140.4954833984375 0.8824416399002075 0.23130758106708527 3.4549194898752557e-15 0.02318162078875159
1140.5054931640625 1.163078784942627 0.2534182071685791 3.455045274267923e-15 0.023270058521293213
1140.515380859375 0.8570597767829895 0.22870130836963654 3.4551670352540908e-15 0.023356993057906804
1140.525390625 0.9731615781784058 0.23907527327537537 3.455288160965548e-15 0.023444571614132232
1140.535400390625 0.9423033595085144 0.2355550080537796 3.4554067455781637e-15 0.023531708078973698
1140.5452880859375 1.1127777099609375 0.24875646829605103 3.4555217303007535e-15 0.023617351532323465
1140.5552978515625 1.002162218093872 0.2414669394493103 3.455635656232159e-15 0.023703613997709583
1140.5653076171875 1.3096483945846558 0.2642804682254791 3.45574725282296e-15 0.023789428943097334
1140.5751953125 1.0013246536254883 0.24132385849952698 3.455855037765498e-15 0.02387376053793633
1140.585205078125 1.1759849786758423 0.25482115149497986 3.455961975675089e-15 0.023958684195839648
1140.59521484375 1.002802848815918 0.2410810887813568 3.456066584244075e-15 0.024043158719355258
1140.605224609375 1.1368352174758911 0.25121793150901794 3.4561688634724558e-15 0.024126155787620424
1140.6151123046875 1.0038963556289673 0.24094240367412567 3.456267542810811e-15 0.024209729345187385
1140.6251220703125 0.803966224193573 0.2244400978088379 3.456365163357982e-15 0.02429284829035877
1140.6351318359375 0.7890010476112366 0.2232222855091095 3.456460666322785e-15 0.024374504698959257
1140.64501953125 0.8904574513435364 0.23242652416229248 3.456552569397562e-15 0.024456715505091445
1140.655029296875 0.893471360206604 0.23246106505393982 3.456643413681155e-15 0.02453846853914085
1140.6650390625 1.0973323583602905 0.24862535297870636 3.456731928624143e-15 0.024618772428254165
