wave flux_norm flux_err cont_fit cont_err
1251.3143310546875 0.9912213087081909 0.4091336727142334 9.747969617984156e-16 0.24902765669590934
1251.3265380859375 1.4035694599151611 0.4561454653739929 9.736868192419205e-16 0.2455306388146939
1251.3388671875 0.7235127687454224 0.37587130069732666 9.725757237733597e-16 0.2420562999973529
1251.35107421875 0.8599255084991455 0.3951784074306488 9.714856982493618e-16 0.2385703422557302
1251.36328125 0.7222769856452942 0.37593644857406616 9.704056253624941e-16 0.23514199609969733
1251.3756103515625 0.5192354917526245 0.3461693525314331 9.693248113217976e-16 0.23173684283915277
1251.3878173828125 0.8613321781158447 0.3958613872528076 9.682647495883089e-16 0.2283212834040419
1251.4000244140625 1.2747459411621094 0.4453052580356598 9.672144287337136e-16 0.22496311153152138
1251.4122314453125 0.9315193891525269 0.40607765316963196 9.6617395463713e-16 0.22162850482114796
1251.424560546875 0.7250115871429443 0.3758957087993622 9.651329511449545e-16 0.21831776588645752
1251.436767578125 0.9322339296340942 0.4050174057483673 9.641121705643947e-16 0.21499830558481486
1251.448974609375 0.7285861968994141 0.379743754863739 9.631009191044915e-16 0.21173576632664518
1251.4613037109375 0.729316771030426 0.3801162540912628 9.620895617654698e-16 0.20849759702770435
1251.4735107421875 0.5253501534461975 0.35017332434654236 9.610977920633534e-16 0.20525180297019274
1251.4857177734375 0.7324864268302917 0.3805926740169525 9.601155514818937e-16 0.20206285427681203
1251.4979248046875 1.2161242961883545 0.440997451543808 9.59142945900209e-16 0.19889859770451654
1251.51025390625 0.8020821809768677 0.3910033404827118 9.581702344394058e-16 0.1957592585130571
1251.5224609375 0.9416949152946472 0.40940919518470764 9.572166870990342e-16 0.1926139354835569
1251.53466796875 1.2222217321395874 0.4412679374217987 9.56272563000201e-16 0.18952507809911814
1251.5469970703125 1.0127323865890503 0.4158901870250702 9.55328544780486e-16 0.18646159154694694
1251.5592041015625 0.8732342720031738 0.400138258934021 9.54403267164729e-16 0.18339333253184073
1251.5714111328125 0.7392319440841675 0.38229382038116455 9.53487306911392e-16 0.1803811777935574
1251.5836181640625 1.4326010942459106 0.4657536745071411 9.525806640204746e-16 0.17739498479435728
1251.595947265625 0.8098806142807007 0.3927138149738312 9.516743387669125e-16 0.17443469846945212
1251.608154296875 0.8789752721786499 0.4015156328678131 9.507862247217164e-16 0.17147134338538292
1251.620361328125 1.020180106163025 0.4203842580318451 9.499073221598217e-16 0.16856368275829045
1251.6326904296875 1.0902109146118164 0.4290854334831238 9.490288431144005e-16 0.1656825267574088
1251.6448974609375 1.1611716747283936 0.43918582797050476 9.481681517608718e-16 0.1627995773210323
1251.6571044921875 0.8830512166023254 0.40218695998191833 9.47316566011526e-16 0.15997209723209754
1251.66943359375 0.7421902418136597 0.3865278661251068 9.464656155368906e-16 0.15717152013169267
1251.681640625 0.7407625317573547 0.38517066836357117 9.456321351167924e-16 0.15437049395358785
1251.69384765625 0.6753175854682922 0.37686625123023987 9.448075485426403e-16 0.15162454573601994
1251.7060546875 0.7451135516166687 0.38656362891197205 9.439919616935528e-16 0.14890607818220444
1251.7183837890625 0.39373645186424255 0.3333666920661926 9.431771159982942e-16 0.14621521588456768
1251.7305908203125 0.6731719374656677 0.3768850862979889 9.423792109619807e-16 0.14352563732887894
1251.7427978515625 0.8200905919075012 0.39668023586273193 9.415900938924949e-16 0.14089076270476744
1251.755126953125 1.026782512664795 0.4219871163368225 9.408020356141931e-16 0.1382840289336465
1251.767333984375 1.3132294416427612 0.45791375637054443 9.400303885992445e-16 0.13567998956617827
1251.779541015625 0.6771793961524963 0.37984004616737366 9.392675295511236e-16 0.1331303972458524
1251.791748046875 1.0381135940551758 0.4285637438297272 9.38513352590712e-16 0.1306094774376136
1251.8040771484375 0.6169636845588684 0.37188825011253357 9.377602344214846e-16 0.12811747970908413
1251.8162841796875 0.7676899433135986 0.39463451504707336 9.37023209878255e-16 0.12563007723482914
1251.8284912109375 0.5595636367797852 0.3635355532169342 9.362947615436162e-16 0.12319676024139128
1251.8408203125 0.6876608729362488 0.3883073627948761 9.355675837583984e-16 0.12079294296283617
1251.85302734375 0.5926418900489807 0.37642061710357666 9.348560760827048e-16 0.11839525124107751
1251.865234375 1.0257071256637573 0.4342763423919678 9.341530387364837e-16 0.1160513670288086
1251.87744140625 0.8828480243682861 0.42527976632118225 9.334582599614984e-16 0.11373765857095042
1251.8897705078125 0.8979694247245789 0.42272114753723145 9.327650693732891e-16 0.11145440914327791
1251.9019775390625 0.8306404948234558 0.4149455428123474 9.320871253781305e-16 0.10917936577431708
1251.9141845703125 1.069563865661621 0.44743943214416504 9.314173340750891e-16 0.1069579342700544
1251.926513671875 0.7133204340934753 0.3904118537902832 9.307492368379423e-16 0.10476765549994052
1251.938720703125 0.731296956539154 0.3963012099266052 9.300959626773724e-16 0.10258735536545155
1251.950927734375 0.9980858564376831 0.43864375352859497 9.294508412089199e-16 0.10046047578223513
1251.9632568359375 0.8414555191993713 0.41831159591674805 9.288074138063618e-16 0.0983655983952572
1251.9754638671875 1.1038092374801636 0.45452991127967834 9.281784918430255e-16 0.09628251988050392
1251.9876708984375 1.0265768766403198 0.4445294141769409 9.27557616692688e-16 0.09425278813442273
1251.9998779296875 1.6895028352737427 0.5251705050468445 9.269447883553496e-16 0.09225594888975766
1252.01220703125 0.8193268775939941 0.4092988669872284 9.26333759963024e-16 0.090292375157491
1252.0244140625 1.0589436292648315 0.4406314194202423 9.257368134934466e-16 0.08834316355972295
1252.03662109375 1.0928536653518677 0.450762003660202 9.251477020786312e-16 0.08644737838518869
