wave flux_norm flux_err cont_fit cont_err
1251.3017578125 1.1511850357055664 0.19392377138137817 2.154983743196475e-15 0.11302571760087327
1251.3116455078125 0.8986824750900269 0.17966070771217346 2.1566572685420126e-15 0.11202945726498276
1251.3216552734375 0.9817641973495483 0.18476416170597076 2.158339052458786e-15 0.11101934833661248
1251.3316650390625 0.8974366188049316 0.1788398176431656 2.1600079191231138e-15 0.11000774630481772
1251.341552734375 1.030531406402588 0.18772035837173462 2.1616439632607355e-15 0.10900714061843626
1251.3515625 0.880335807800293 0.1781177520751953 2.1632878424531193e-15 0.10799289870319852
1251.361572265625 0.8465245366096497 0.1756940633058548 2.164919227909531e-15 0.10697762978203443
1251.3714599609375 0.9453748464584351 0.18134842813014984 2.166518426113947e-15 0.10597375326991988
1251.3814697265625 1.0790125131607056 0.18959291279315948 2.168124824098415e-15 0.10495665194241219
1251.3914794921875 1.078132152557373 0.18949425220489502 2.1697189401051475e-15 0.10393882730711046
1251.4013671875 1.178265929222107 0.1950145810842514 2.171281504134595e-15 0.10293288333899903
1251.411376953125 1.0582029819488525 0.1885835826396942 2.172851056185857e-15 0.1019140531695427
1251.42138671875 0.7615799903869629 0.16936512291431427 2.174408326259384e-15 0.10089493554376831
1251.4312744140625 1.0915719270706177 0.19023466110229492 2.1759344678720996e-15 0.0998881094202599
1251.4412841796875 1.1871836185455322 0.19565434753894806 2.177467385748393e-15 0.09886888318924127
1251.4512939453125 0.9730913043022156 0.1825152337551117 2.178988233405188e-15 0.09784979113477395
1251.461181640625 1.0068464279174805 0.1847543567419052 2.180478587875882e-15 0.09684342813594303
1251.47119140625 0.9074739217758179 0.17819124460220337 2.1819752950936805e-15 0.09582510463779265
1251.481201171875 0.8918296694755554 0.17741242051124573 2.1834601438502172e-15 0.09480746635520836
1251.4910888671875 1.0700809955596924 0.18863295018672943 2.1849149229371265e-15 0.09380299300723897
1251.5010986328125 0.9880860447883606 0.18326038122177124 2.1863758430129034e-15 0.09278711158189971
1251.5111083984375 0.9192789793014526 0.17953456938266754 2.1878249046274187e-15 0.09177233161622694
1251.52099609375 1.0866773128509521 0.18879859149456024 2.189244531847017e-15 0.09077124304362509
1251.531005859375 1.1182059049606323 0.1910955011844635 2.190670088297246e-15 0.08975926946298002
1251.541015625 1.017686128616333 0.18423539400100708 2.1920837862862133e-15 0.08874899494352749
1251.551025390625 1.0339021682739258 0.18546204268932343 2.193485837572156e-15 0.08775289811402083
1251.5609130859375 0.9658065438270569 0.18194861710071564 2.194859089737892e-15 0.08674651048218725
1251.5709228515625 0.9344030618667603 0.17877577245235443 2.196238059376022e-15 0.08574236383762988
1251.5809326171875 1.0153642892837524 0.18466608226299286 2.1976051705528904e-15 0.08475291782557415
1251.5908203125 1.2761565446853638 0.19971385598182678 2.1989443296424995e-15 0.08375386827029932
1251.600830078125 1.0480254888534546 0.1863967627286911 2.200288570929792e-15 0.08275768978808962
1251.61083984375 1.0116357803344727 0.1840132474899292 2.2016213772722967e-15 0.08176455010877817
1251.6207275390625 1.112760305404663 0.18950124084949493 2.2029266550440156e-15 0.08078675646307788
1251.6307373046875 0.9623619318008423 0.18051809072494507 2.204236803255181e-15 0.07980034499020101
1251.6407470703125 0.9953762292861938 0.1827380359172821 2.205535516521559e-15 0.07881768702240019
1251.650634765625 0.9453796744346619 0.1795293688774109 2.206807336491861e-15 0.077850848005452
1251.66064453125 0.7672305703163147 0.16826295852661133 2.2080836033851366e-15 0.07687621186262096
1251.670654296875 0.9335069060325623 0.17922629415988922 2.2093488588500977e-15 0.0759059807452493
1251.6805419921875 1.0367861986160278 0.18605227768421173 2.2105874327772203e-15 0.07495213758717222
1251.6905517578125 1.118809461593628 0.19087724387645721 2.211830453627316e-15 0.07399136246978515
1251.7005615234375 0.8712279200553894 0.17466142773628235 2.2130622512908605e-15 0.07303570539666657
1251.71044921875 0.9454277157783508 0.1792212873697281 2.214268214449514e-15 0.07209696476211959
1251.720458984375 0.8046396970748901 0.1703566014766693 2.2154782010146666e-15 0.07115222398096196
1251.73046875 0.7461532950401306 0.16710901260375977 2.216677176151505e-15 0.07021334415036701
1251.7403564453125 0.994645357131958 0.18280264735221863 2.217850740299926e-15 0.06929194656054757
1251.7503662109375 0.8171068429946899 0.17067205905914307 2.2190281160966094e-15 0.06836555086271355
1251.7603759765625 0.9124730825424194 0.17602698504924774 2.2201944804649786e-15 0.06744579936793707
1251.770263671875 1.064457654953003 0.1867036521434784 2.2213362808778774e-15 0.06654410194591243
1251.7802734375 0.9314024448394775 0.17837785184383392 2.2224812576643284e-15 0.0656384522876512
1251.790283203125 0.9279723167419434 0.1796593815088272 2.2236156465389387e-15 0.0647402874879416
1251.8001708984375 0.8082959651947021 0.1690663844347 2.2247256832163154e-15 0.06386072653442654
1251.8101806640625 0.9174313545227051 0.17777502536773682 2.2258388962672444e-15 0.06297833504072721
1251.8201904296875 0.9942644238471985 0.18381470441818237 2.2269417331645695e-15 0.062104318294083416
1251.830078125 0.9322302937507629 0.17857278883457184 2.228020429622898e-15 0.06124945877482572
1251.840087890625 0.8161500096321106 0.17060191929340363 2.2291023024547784e-15 0.06039295718791622
1251.85009765625 0.6994256973266602 0.1618058681488037 2.2301735873748183e-15 0.059545734500074915
1251.8599853515625 0.6335104703903198 0.1571679264307022 2.2312215788888087e-15 0.058718240124291575
1251.8699951171875 1.003964900970459 0.18167650699615479 2.232272111501641e-15 0.05789036129656869
1251.8800048828125 0.6113333106040955 0.15660317242145538 2.233312479719106e-15 0.05707266009725656
